edge_id,source_node_id,target_node_id,relation_type,edge_status,edge_weight,confidence_score,weight_basis,reason
edge_0003317,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__importance_of_advancement_in_a_job__5b8e1283a5,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003318,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__importance_of_different_employer_training_for_job__d01f4fb50e,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003319,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__importance_of_educ_and_qualif_to_pay__6450b43a68,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003320,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__importance_of_educ_and_formal_qual__38deeeeab5,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003321,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__importance_of_experience__ed2f0fbd6e,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003322,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__importance_of_experience_to_pay__2e6aa21792,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003323,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__importance_of_family_resps__c5fb7adf7f,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003324,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__importance_of_family_resps_to_pay__42b8f07eaf,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003325,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__importance_of_flexible_hrs_at_work__ef628e2033,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003326,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__importance_of_flexible_hrs_in_a_job__0c25d4556b,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003327,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__importance_of_helping_others_in_a_job__57f98aeb99,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003328,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__importance_of_high_pr_income_in_a_job__287ab4c97a,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003329,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__importance_of_independent_work_in_a_job__91fe855d42,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003330,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__importance_of_interesting_work_in_a_job__ddc039e946,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003331,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__importance_of_job_security_in_a_job__5e20d3b261,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003332,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__importance_of_learning_from_co_workers_for_you_job__336073fbc5,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003333,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__importance_of_leisure_time_in_a_job__f63cdc9da4,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003334,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__importance_of_on_the_job_training_for_you_job__8943a7c413,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003335,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__importance_of_performance__9df5a9544a,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003336,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__importance_of_performance_to_pay__3176ad342d,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003337,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__importance_of_personal_contact_at_work__ddcc9f6aea,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003338,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__importance_of_social_usefulness_in_a_job__0279810530,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003339,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__importance_of_standard_rates__0915286840,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003340,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__importance_of_standard_rates_to_pay__921ca53101,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003341,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__importance_of_tenure__d5155b90da,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003342,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__importance_of_tenure_to_pay__e78a18a363,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003343,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__importance_of_the_opportunity_to_be_promoted__319702faa9,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003344,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__improving_and_protecting_nations_health__3354d98f72,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003345,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__imputed_poverty_line_for_family_of_four__4158c5c778,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003346,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__imputed_poverty_line_for_family_of_three__67800f1500,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003347,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__imputed_wkly_food_spending_for_pov_line_fam_of_4__a592e3b9e3,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003348,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__in_the_long_run_hard_work_hard_work_doesn_t_generally__1fdbb6f838,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003349,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__in_the_past_7_days_how_often_r_has_been_bothered_by_em__e8a538555c,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003350,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__in_what_order_check_into_a_mental_hospital__2888044762,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003351,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__in_what_order_go_to_a_general_medical_doctor__71950fc346,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003352,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__in_what_order_go_to_a_psychiatrist_for_help__463cd548ea,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003353,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__in_what_order_go_to_a_spiritual_or_a_natural_healer__3ffa7c09a3,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003354,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__in_what_order_go_to_a_therapist_or_counselor__140d6eb456,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003355,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__in_what_order_join_a_self_help_group__cc195538a2,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003356,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__in_what_order_take_non_prescription_medication__9d7592178e,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003357,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__in_what_order_take_prescription_medication__1012332374,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003358,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__in_what_order_talk_things_over_with_family_and_friends__e2f8fb7c0d,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003359,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__in_what_order_talk_to_a_minister_priest_rabbi_etc__0fe635996d,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003360,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__income_alone_is_enough__7752250486,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003361,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__income_differences_an_incentive__f9e282deff,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003362,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__income_differentials_in_usa_too_big__0c5da1dee1,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003363,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__income_family_needs__337b0fd72f,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003364,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__income_for_women_vs_men_with_same_bkgd__99e3ba3059,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003365,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__incomes_should_be_made_there_should_be_greater_incenti__51e12f00cb,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003366,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__increases_unemployment__9e4dfa49b5,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003367,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__industry_code_based_on_naics_2007__9db70ad3df,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003368,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__industry_of_r_first_job__c181862ba5,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003369,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__industry_accounting__b52001dc8c,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003370,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__industry_advertising__7c31ffa2a9,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003371,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__industry_aerospace__98f78bb68c,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003372,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__industry_agriculture__19eb87a78c,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003373,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__industry_apparel__90146373cb,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003374,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__industry_automotive__40810ba6c6,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003375,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__industry_banking__d658616376,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003376,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__industry_beauty_and_cosmetics__6dd8fac975,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003377,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__industry_biotech__e055b2cc10,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003378,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__industry_chemicals__a3239fb553,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003379,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__industry_construction__0d5d2cb4af,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003380,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__industry_consulting__ea703bb961,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003381,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__industry_consumer_electronics__900a4805cc,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003382,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__industry_defense__e0ce782cc2,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003383,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__industry_e_commerce__44ae5bed63,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003384,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__industry_education__f28776e8f8,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003385,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__industry_energy__c9b981237a,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003386,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__industry_entertainment__6c248eabb4,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003387,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__industry_finance__028dadb4aa,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003388,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__industry_fine_art__e1e692eddd,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003389,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__industry_fitness_and_wellness__ee4da49f12,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003390,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__industry_gaming__35bbcd41d2,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003391,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__industry_government__3aa5aca64a,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003392,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__industry_healthcare__13798ab36e,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003393,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__industry_hospitality__5027d06100,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003394,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__industry_insurance__8989c793bc,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003395,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__industry_legal_services__f82c9bcf44,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003396,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__industry_logistics__c3e19c74d6,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003397,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__industry_manufacturing__450594d8d9,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003398,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__industry_media__6ac869a0b2,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003399,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__industry_mining__66b1b5ddf4,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003400,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__industry_music__102062d84f,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003401,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__industry_nonprofit__00610886f7,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003402,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__industry_oil_and_gas__a2d049573a,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003403,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__industry_pharmaceuticals__f599984111,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003404,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__industry_publishing__4f43ad33af,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003405,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__industry_restaurants__5ab77c6a26,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003406,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__industry_retail__11b36b528c,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003407,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__industry_semiconductors__8a7a342c81,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003408,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__industry_shipping__617755aecb,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003409,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__industry_sports__3c9af49e67,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003410,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__industry_technology__862bdeace9,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003411,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__industry_telecommunications__33577cfcea,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003412,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__industry_textiles__309d5b5142,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003413,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__industry_transportation__ef65a6d8f4,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003414,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__industry_travel_and_tourism__52b677e222,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003415,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__industry_utilities__4cac1cf0aa,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003416,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__infertility_unable_to_have_a_baby__b69ca78857,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003417,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__influence_of_programs_on_network_tv__3356ef7e14,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003418,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__infomration_online_affected_health_positively__24febcec34,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003419,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__informal_group1_meets_in_this_area__1c72d5fc3d,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003420,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__informal_group2_meets_in_this_area__8aa1a044b7,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003421,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__informal_group3_meets_in_this_area__db8cc14a7c,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003422,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__informal_group4_meets_in_this_area__b2617d7639,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003423,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__informal_group5_meets_in_this_area__7b1f1fdf0f,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003424,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__information_about_child_care_services_in_company__3c6aa9942a,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003425,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__information_online_helped_me_understand_a_doctor__51bd9c06a6,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003426,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__insurance_status__5af043ae53,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003427,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__intelligence_and_skill_rewarded_in_america__caf80e6b0c,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003428,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__interest_woodworking__234a8e1ae8,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003429,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__interesting_work__b6680ccb4d,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003430,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__internet_access_in_r_s_home__9ac3864d65,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003431,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__internet_is_useful_to_decide_if_doctors_give_good_advi__06d8ce35e4,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003432,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__internet_is_useful_to_decide_if_symptoms_are_serious__dd041829c4,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003433,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__is_life_exciting_or_dull__dc10f1fba5,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003434,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__is_person_1_currently_receiving_treatment_for_their_me__b037df5f09,contains_attribute,schema_edge,0.2757,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003435,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__is_r_likely_to_lose_job__eafa9cdf07,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003436,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__is_r_mainly_respons_for_hh_chores__f9c5548288,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003437,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__is_r_s_pay_just__d39190f748,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003438,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__i_m_always_willing_to_admit_it_when_i_make_a_mistake__2ef43c6932,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0003439,subcat::life_context_and_constraints::life_context_and_constraints,attr_life_context_and_constraints__job_allows_r_use_of_skills__a37dd04a04,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
